ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
837,-46410335,-23519223,355030884000046,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM ROBRU,5141-1,RUA JOAO BARBOSA DE LIMA,S/N,JD ROBRU,
838,-46409442,-23488575,355030844000046,3550308005245,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA NOEMIA,5092-0,RUA VISTOSA DE MADRE DE DEUS,51,JD NOEMIA,ALT.N.11074 AV.MARECHAL
839,-46409138,-23550866,355030831000001,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,GUAIANAZES,1039-1,RUA COUTINHO E MELO,S/N,GUAIANAZES,ENTRE FCO PINHERO E MELO
840,-46408145,-23591322,355030825000128,3550308005273,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJUNTO STA. ETELVINA,1207-6,AV  NASCER DO SOL,S/N,STA ETELVINA COHAB,R DO CHARCO E R.DA SORTE
841,-46407944,-23526397,355030884000163,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,PARQUE SANTA RITA,1217-3,RUA TEODORO BERNARDO DO NASCIMENTO,S/N,PQ STA RITA,R LUIS ROHRER
842,-46407614,-23506963,355030884000072,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,PARQUE SANTA RITA,6096-8,RUA ANAJATUBA,866,PQ STA RITA,P.FINAL ONIBUS JD.DOS IP
843,-46406967,-23508180,355030884000116,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM CAMPOS,3127-5,RUA LAGOA CAJUBA,S/N,JD CAMPOS,
844,-46406927,-23564176,355030825000002,3550308005269,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CONJ RESID DE GUAIANAZES,6089-5,AV  DR GUILHERME DE ABREU SODRE,1414,GUAIANAZES COHAB,ES DO IGUATEMI
845,-46406002,-23592889,355030825000113,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,JARDIM MARIA ESTELA,7230-3,PC  PROF JAIME POGGI,00S/N,JARDIM MARIA ESTELA,
846,-46405872,-23593076,355030825000115,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES,6166-2,RUA DONA ELOA DO VALLE QUADROS,S/N,CID TIRADENTES,
847,-46405355,-23498599,355030836000302,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM,5046-6,RUA VEREDA DO PARAISO,8,ITAIM PAULISTA,BENEDITO A FREITAS E DUR
848,-46405192,-23552921,355030831000010,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM SAO PAULO,5160-8,RUA IDEAL,S/N,JD SAO PAULO,RUAS AGUANAMBI
849,-46403632,-23547331,355030831000059,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM NOVA SAPOPEMBA,1237-8,RUA CARLO COCCIA,,JD NOVA SAPOPEMBA,
850,-46403608,-23590276,355030825000088,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB-TIRADENTES II,5120-9,AV  DOS TEXTEIS,S/N,ITAQUERA,LINDEIRO A ESSA AVENIDA
851,-46403505,-23558259,355030831000048,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM SAO PAULO,6169-7,RUA ALVARO DA COSTA,00S/N,JARDIM SAO PAULO,GUAIANAZES
852,-46401931,-23581883,355030825000079,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CASTRO ALVES,7137-4,RUA CORACAO DE MACA,S/N,TIRADENTES COHAB,CJ HABITACIONAL CASTRO A
853,-46401704,-23595792,355030825000279,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,SANTA ETELVINA,4132-7,AV  LUIS JOSE COSTA (LEANDRO),S/N,CID TIRADENTES COHAB,
854,-46400467,-23550881,355030831000042,3550308005264,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM SOARES,4181-5,RUA INACIO MOREIRA,,JARDIM SOARES,RUA CASTELO DE LECA
855,-46399770,-23591591,355030825000125,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES,7198-6,RUA CRISTIANO LOBE,,CID TIRADENTES COHAB,RUAS 24-G E 28-G
856,-46399582,-23565857,355030831000111,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM SAO PAULO,4158-0,AV  UTARO KANAI C/ FESTA CHINESA,S/N,JD SAO PAULO,PATIO DO ESTACIONAMENTO
857,-46399554,-23565822,355030831000111,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,CONJUNTO JK,7380-6,AV  UTARO KANAI C/ FESTA CHINESA,,JARDIM SAO PAULO,CONJUNTO HABITACIONAL JK
858,-46398699,-23559049,355030831000070,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,JARDIM SAO PAULO,1251-3,RUA JERONIMO DIAS RIBEIRO,,JARDIM SAO PAULO,DR JOAO OTAVIANO PEREIRA
859,-46398525,-23493691,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,VILA ALABAMA,3099-6,AV  ITAIM,150,ITAIM PAULISTA,ESTACAO ITAIM PAULISTA
860,-46398480,-23493689,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,VILA ITAIM,4165-3,AV  ITAIM,S/N,VL ITAIM,
861,-46397030,-23519155,355030836000218,3550308005256,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NAZARE,1165-7,RUA AUGUSTO ALBERECI,S/N,JD NAZARE,
862,-46396529,-23594586,355030825000160,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES SETOR G,4163-7,RUA MOISES DE CORENA,S/N,CID TIRADENTES,
863,-46395798,-23507280,355030836000100,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CONJUNTO CDHU CAMARGO VELHO,7220-6,RUA DA CONQUISTA-G,S/N,CDHU CAMARGO VELHO,
864,-46395486,-23500605,355030836000066,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM CAMARGO,1061-8,RUA VALENTE DE NOVAES,S/N,JD CAMARGO,R TIBURCIO SOUZA/ALB PIN
865,-46395419,-23510354,355030836000098,3550308005256,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CHACARA FLORA,6161-1,RUA FREI CANISIO,S/N,VL SOFIA,
866,-46395377,-23553649,355030831000068,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,VILA SAO GERALDO,7161-7,RUA CAMARGO LEME,S/N,VL SAO GERALDO,ENTRE TAJAPURU E ES DE P
867,-46394790,-23565586,355030831000124,3550308005266,31,GUAIANASES,28,GUAIANAZES,Leste,Leste 2,COHAB-JUSCELINO KUBTSCHECK,1183-5,AV  UTARO KANAI C/ FESTA CHINESA,S/N,JD SAO PAULO,CJ.HAB.JUSCELINO KUBTSCH
868,-46393554,-23578531,355030825000077,3550308005268,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,COHAB SITIO CONCEICAO,1226-2,RUA WILSON FERNANDES S CARVALHO,S/N,CID TIRADENTES,
869,-46392697,-23544840,355030896000141,3550308005260,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,JARDIM FRANGANIELO,1274-2,RUA GASPAR SARDINHA,,LAGEADO,
870,-46392451,-23507647,355030836000291,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,PROGRESSO,4107-6,AV  JOSE BORGES DO CANTO,8,JD CAMARGO VELHO,FINAL ON.ITAIM PAULISTA
871,-46390741,-23485730,355030844000155,3550308005247,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA ITAIM,1125-8,RUA CACHOEIRA MANGAVAL,37,ITAIM PAULISTA,DEPOIS ESTACAO ITAIM
872,-46386756,-23579037,355030825000180,3550308005270,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,VILA YOLANDA II,1248-3,RUA DR ADEMAR FERREIRA DE CARVALHO,,VILA YOLANDA II,VILA YOLANDA
873,-46385567,-23504315,355030836000005,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM CAMARGO NOVO,5164-0,RUA CANAL DE TUTOIA,S/N,JD CAMARGO NOVO,
874,-46384463,-23483433,355030844000163,3550308005247,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM ROMANO,4106-8,RUA DIOGO GONCALVES LACO,41,JD ROMANO,S/REF.
875,-46383384,-23509584,355030836000032,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NELIA,7127-7,RUA ANASTACIO TRANCOSO,S/N,JD NELIA,
876,-46381764,-23505493,355030836000012,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CAMARGO VELHO,1099-5,AV  ACADEMIA DE SAO PAULO,772,JD CAMARGO NOVO,RUA DO PROGRESSO
877,-46380902,-23514548,355030836000325,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CDHU ITAIM PAULISTA,1264-5,RUA MANOEL RODRIGUES SANTIAGO,00010,ITAIM PAULISTA,CDHU ITAIM PAULISTA
878,-46379305,-23494337,355030836000165,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM DAS OLIVEIRAS,7084-0,RUA MONSENHOR SALIM,4,JD DAS OLIVEIRAS,PT FINAL ON JD OLIVEIRAS
879,-46373335,-23494781,355030836000305,3550308005251,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM MILIUNAS,5129-2,RUA MONSENHOR SALIM,S/N,JD MILIUNAS,TV MANOEL LEMES SILVA
880,-46367024,-23510557,355030836000248,3550308005255,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,DESEMBARGADOR ISNARD DOS REIS,1227-0,"RUA DESEM ISNARD DOS REIS		",S/N,ITAIM PAULISTA,AV KEMEL ADDAS E AV DES
